title,date,content,URL,category
No grassroots: Abdullah Al Mutairi’s comment is true of Nepal football at least for the next few years,"Tuesday, April 19, 2022","On Friday, the head coach of the Nepali men’s football team, Abdullah Al Mutairi, claimed Nepal would not qualify for Asian Cup, stating the country’s football team does not have its base at the grassroots.
There are just two months left for the qualification matches, and on the very first day of special training, the head coach made such a despondent statement. This has definitely created disappointment among the football fraternity.
However, if you analyse the structure of Nepali football and opponents’ status, you know Abdullah Al Mutairi has made a realistic comment, at least for the next few years.
During the event, Abdullah Al Mutairi asked himself “We want to win Asian Cup and  SAF Cup, but are we prepared for it from the basic level?”
Then, he answered, “In the 50 years of history of Nepal football, where are its grassroots?  How concerned is the Nepali football sector to promote young players?”
Unless the country has active age-based teams and regular football competitions, it is irrational to see big dreams, he added.
He raised serious concerns about the effectiveness of grassroots programmes, and the sufficiency of quality football events, adding he wanted to select the players from among 100 to 200 talented footballers for a national team.
Agreeing with Abdullah Al Mutairi’s statement, Sanjeev Mishra, the ANFA league director and football analyst, also admits the country’s football sector lacks a doable plan and its effective implementation for the development of young players.
“It’s not that Nepali football does not have the grassroots. But, its effectiveness is questionable. The effectiveness of regular age-based competition is not seen,” says Mishra.  “It is not easy to reach the national team even for the talented players who already have an identity in the grassroots.”
Mishra considers it a managerial weakness.
According to analyst Mishra, only the efforts by ANFA are not enough to develop football at the grassroots as demanded by coach Abdullah Al Mutairi.
“ANFA is not solely responsible for everything. If we look at the international trend, associations only look after management,” says Mishra. “The district football associations and clubs fall under ANFA. Likewise, A, B and C division clubs should also be active in the growth of football.”
Mishra argues that ANFA, indeed, has done something significant for the growth of grassroots football in Nepal. After ANFA established academies in Kathmandu, Butwal and Dharan in 2012, the grassroots programme was officially introduced in Nepali football. But, internationally, FIFA under its Financial Assistance Programme started providing financial aid for infrastructure, tournaments and grassroots in 1999. After three years, it was renamed a Goal Project.
All three ANFA academies were built under the FIFA aid. The current structure of Sadtobato academy is also a result of that aid, says Mishra. Still now, most of the national players are the products of the ANFA academy.
After Gianni Infantino was appointed as the 2016 FIFA president, he revised the Goal Project and developed it into the FIFA Forward Programme.
After Asian Football Confederation (AFC) made the AFC club licence mandatory for all the A division clubs, Nepal’s A division clubs are currently in the procedure to receive it.
To date, only four clubs–Tribhuvan Army Club, Machhindra Football Club, APF and Manang Marshyangdi Club–have received the licence. The basic criteria to hold an AFC licence is to have own academy and age-based teams. ANFA expects that in the near future, the clubs themselves will run the grassroots programmes and grow age-based football and there will come a time when it will not hear complaints like that of Abdullah Al Mutairi.
As the clubs will be running their own academies, the status of the Nepali football scene is also progressing, according to stakeholders. ANFA in coordination with departmental teams and schools is also conducting weekend programmes for the children aged between 6 to12.
“In every two years, there will be a nationwide selection of u-13 players,” says Karma Tshering Sherpa, the ANFA president tells Onlinekhabar. Just this year, clubs have started training for u-13 players also.
“After forming a team of all ages, we will host a league for the u-15 team.  Likewise, we will also organise the tournament for u-13 and u-18 teams.”
Four years back while being elected as the president of ANFA, Sherpa pledged to give priority to the development of grassroots football. In this regard, in  2018, ANFA conducted a massive nationwide grassroots programme for the first time. Over 16,000 children were trained under the programme. Since then, due to the Covid pandemic, the programme has not continued.
As a result of that programme, in 2018 when the AFC licence holder A division club conducted a player selection programme, it received as many as 900 participants.
Apparently, Abdullah Al Mutairi did not pay attention to these developments in his remark.
Yet, for today, Abdullah Al Mutairi’s comment about a lack of grassroots is right as the national football team is forced to rely on a limited number of players.
When the other remaining club will receive an AFC licence and all the grassroots programmes that were halted due to the pandemic will resume, then only coach Abdullah Al Mutairi will get enough alternatives for the player selection.
This story was translated from the original Nepali version and edited for clarity and length.",https://english.onlinekhabar.com/no-grassroots-abdullah-al-mutairi.html,sports
Dipendra Singh Airee makes it to the top 10 of ICC T20 all-rounder ranking,"Wednesday, April 13, 2022","Kathmandu, April 13
Nepal’s Dipendra Singh Airee has secured the 10th position in the latest ICC T20 all-rounder ranking.
The international cricket governing body says Airee improved 10 positions in the all-round performance to make it to the top 10.
“Nepal’s Dipendra Singh Airee made gains across all departments after the conclusion of the tri-series that also involved PNG and Malaysia,” the ICC says, “He finished as the Player of the Series, including a brilliant all-round performance (54* and 4/18) in the final. He rose 13 spots to No 38 for batters, 47 spots to No 135 for bowlers and 10 spots to No 10 for all-rounders.”",https://english.onlinekhabar.com/dipendra-singh-airee-icc-t20-ranking.html,sports
2 community football clubs achieve the A division rank. It will inspire players at the grassroots to dream big,"Wednesday, April 13, 2022","On Sunday, Khumaltar Youth Club’s dream came true. They were in tears of joy. The Lalitpur-based B division club were promoted to the A division for the first time in history.  They played the decisive match against Samajik Youth Club at ANFA complex, Satdobato, and won by 2-1 to get promoted.
Likewise, prior to the Khumaltar, last week, Church Boys United also advanced to the A division. The Church Boys played their last match in the league against Bansbari Club and won by 5-1. 888casino login   This made the club stand at top of the list. كازنو
These two clubs have similar stories. Both have a long history and have come from the community level. Their journey to the top division of the national football scene holds the strength to inspire similar community-level institutions to establish themselves nationally.
It was not easy for both the clubs to attain this status. After a lot of hard work and continuous efforts by the club, they made this happen.
It was the club’s fourth attempt to qualify for the A division.
“From the beginning, our main motive was to promote the team.  For that, we tried giving our best every time,” says Mani Raj Bistam, the club’s president.
Out of 13 matches in the recent league, the club won seven matches, lost five and drew one.
The Church Boys even have a more progressive history. Until 2019, they were unranked. Hard work resulted in them getting the C division status that year. The next year, they were in the B division and in 2022, in the A division now.
In the recent league, the club won nine matches, lost two and drew two to score the highest point on the table.
Established in the early 2000s, the Khumaltar were also quickly promoted to the C division, but it took them six long years to get one rank higher. Yet, they did not give up and continued.
If the promotion rules were as same as they are now, the Khumaltar would have been promoted to the A division last year. But, until the last season, there was only one spot, which has been doubled now. beoutq sports
In this journey from qualifying to the C division to A division, four Khumaltar players continuously played impactfully for the team:  Captain Sabin KC, Ashish Sonam, Milan Budathoki, and Anil Khadka.
“Their continuous efforts and presence in the team have helped the club immensely and made this victory possible,” says Bista. “Their participation in the team always gives off positive vibes.”
While Khumaltar credit their success to their continuous efforts, for the Church Boys, it was a strategy.
“We always had a dream to play in ‘A’ Division league, and this time we have finally achieved our dream,” says Reuben Rai, the club president. “In last 12 years, we regularly participated in several events outside the Kathmandu valley and won over 30 titles.”
To achieve the dream, the club made some talented footballers who were not explored by other football clubs play on the field.  Similarly, they also started their training earlier than other clubs.
“We gave chances to some talented footballers who have never played in the A division league,” says Rai.  “Likewise, we immediately started our training after ANFA, the football governing body, issued the notice.”
While other clubs were starting their training session, the team of Church Boys had already got the shape, he adds.
While the Khumaltar are super happy and excited to play in the A division next year, they are also worried about the challenges ahead. The main challenge for them is to manage sufficient funds.
Nonetheless, the club have already started thinking about ways to manage the funds. Bista says, “We have talked to every concerned person about it, and they are positive about it.”
Likewise, they also have a plan to run their own academy as an academy is mandatory to acquire an AFC club licence for an A division club. For that, they have been holding meetings with the concerned bodies since last year.
“We are planning to establish our own academy, and for that, we have already talked with a couple of schools,” says Bista. “We want to proceed ahead by coordinating with them.”
An academy is a key component for upgrading the football scene, he adds.
Similar to the Khumaltar, the Church Boys have also started thinking about running their own academy. As informed by Rai, the club will very soon work on their future plans. For the Church Boys as well, managing adequate capital is the key challenge.
“We expect the help from all our sponsors, supporters and officials of the club,” says Rai.
Meanwhile, Rai says his club also want to give chances to the footballers from outside Kathmandu.
“Many talented footballers are in rural areas,” says Rai. “I want to reach out to them and give them a platform to showcase their skills.”
Rai wants to establish a regional academy somewhere around Ilam, Jhapa and Morang and launch regular training for those talented players from the rural side.
This story is based on two stories published in Nepali about the Khumaltar Youth Club and the Church Boys United. Prasun Sangroula also contributed to this report.",https://english.onlinekhabar.com/khumaltar-church-boys-a-division.html,sports
"Dipendra Singh Airee 2.0, his tattoos, and his comeback in the Nepal cricket","Monday, April 11, 2022","The tattoo on the left arm of star cricketer Dipendra Singh Airee reads ‘Never give up.’ He inked the tattoo in 2016, after returning from the U-19 World Cup. Airee has a philosophy that one should never give up while representing the nation.
He has witnessed many ups and downs of the Nepali men’s senior cricket team in the last five years while being a key player in it.  Airee was the vice-captain for the national team for two years (November 2019-December 2021) and has always enjoyed cricket. When he was stripped of the vice-captaincy after a serious row, he felt quite low, perhaps the lowest of the past few years. He almost gave up.
“The mental pressure then was much bigger than we used to have during the matches,” says Airee. “At once, I had thought that this was the end of my career.”
But, wait, never give up. In the recent tri-nation series that Nepal played against Papua New Guinea and Malaysia recently, Dipendra Singh Airee testified to his tattoo with his impressive comeback.
The dispute was initiated after the four players of the team exhibited disappointment in the player’s grading. Following the incident, CAN, the national cricket governing body, took action against all those players.
The cricket governing body removed Gyanendra Malla from the position of the captain and Dipendra Singh Airee from that of the vice-captain. Likewise, along with the duo, they also cancelled the central contract of Sompal Kami and Kamal Singh Airee for six months.
At that time, Dipendra Singh Airee was almost about to quit. Showing the disagreement with CAN’s decision to take action against the players, the other contemporary players also warned of stepping down from the game. But, stakeholders put pressure on the disputing sides to pursue reconciliation. After weeks, both sides withdraw and the dispute ended.
As the date of the T20 World Cup Qualifier was approaching close, the cricketers returned to the closed camp. Airee was not sure about continuing cricket even when he was in the closed camp. But, he had a strong belief that one should give their best on the field while playing for the nation.
“The other young contemporaries like Kushal Bhurtel, Rohit Paudel, and so on who were in support of us had still a long career so for them as well, we decided to continue the game,” says Airee.
Hence, this time, for the tri-nation series, the team decided to play impactfully.
Maybe the positive ego helped them move forward. Bhurtel, Paudel and all others played very well. They played remarkably well in T20 World Cup Qualifiers against UAE and Papua New Guinea. Similarly, they also did very well in their homeland during the tri-nation series against Malaysia and PNG.
Kamal Singh Airee did impactful bowling whereas Rohit Paudel, Kushal Bhurtel, and Dipendra Singh Airee celebrated their first centuries in the recent event. Dipendra Singh Airee’s performance during the tri-nation T20 series took Nepal to win the series.
Likewise, in the event, he completed 1000 runs in T20 international matches. He scored 1,033 runs in 39 matches and 34 innings.  Prior to Airee, no other Nepali cricketers had done so.
Dipendra Singh Airee, who made his debut in 2017 during ICC World Cup League Championship against Kenya is now the senior member of the team. In the latest tri-nation series, as the former captain Gyanendra Malla and Binod Bhandari were not in the team, the Nepali team entirely relied on youngsters.
Captain Sandeep Lamichhane, Sompal Kami, and Dipendra Singh Airee were in charge of looking over the team of youngsters. Airee successfully justified his role. He was named the player of the series.
Now, Airee has moved on from the dispute and is committed to giving the best in all the upcoming matches.
Meanwhile, the tattoo on his right arm lists the dates of the milestones of his cricket career. Airee says he wants to add one more row there–with the date when Nepal will qualify for the World Cup. Airee knows his role in that journey because the list tattooed is titled ‘If not now, when?’
Every time Dipendra Singh Airee enters the playing field, he looks at both of his arms and makes himself ready to not disappoint the resolutions.
This story was translated from the original Nepali version and edited for clarity and length.",https://english.onlinekhabar.com/dipendra-singh-airee-comeback-tattoos.html,sports
Supreme Court scraps Ramesh Silwal’s petition to let Tanka Lal Ghising lead the NSC,"Wednesday, April 6, 2022","Kathmandu, April 6
National Sports Council‘s Member-Secretary Tanka Lal Ghising has returned to his office after four months, on Wednesday.
Ghising was barred from working by an interim order issued by the Supreme Court in December 2021. However, the court on Tuesday scrapped the writ petition filed by Ghising’s predecessor Ramesh Silwal that had resulted in the interim order.
The government had removed Silwal from the position in October 2021. After a month, it had appointed Tanka Lal Ghising to the position.
But, expressing his dissatisfaction with the decision, Silwal had moved the apex court. In response to that, a single bench of Justice Hari Phuyal made issued the interim order barring Ghising from work.
But, a division bench of justices Anil Kumar Sinha and Kumar Regmi scrapped Silwal’s appeal.",https://english.onlinekhabar.com/tanka-lal-ghising-back-nsc.html,sports
Rashila Maharjan: Nepal’s 17-year-old shuttler’s Olympic medal dream,"Tuesday, April 5, 2022","Rashila Maharjan, a native of Lalitpur, is just 17. But, she has a plethora of experiences and achievements in badminton. Maharjan, who participated in Asian Sports at the age of 13, representing Nepal, is a national champion currently.
In May 2019, during the 8th National Games organised in the Lumbini province,  Maharjan bagged the gold medal in the senior category. Since then, there has not been another national game, making herself the national champion for a longer period.
While people could envy this, Maharjan herself is not satisfied with the national champion title for she has a bigger dream. The dream to earn an Olympic medal looks like a castle in the air as no Nepali player had made it so far, yet Rashila Maharjan says she is committed to it.
Prior to the rise of Rashila Maharjan, the siblings of Sara Devi Tamang and Nangsal Devi Tamang ruled the Nepali women’s badminton for a decade. Maharjan, who got an opportunity to get trained at the Tribhuvan Army Club (TAC) at the age of 9 is currently being trained by Sara Tamang.
In the urban culture, badminton is a popular game. As it requires small space and provides worthy exercise, there are many amateur players. Rashila Maharjan’s father Rajesh Maharjan of Ombahal was one of them. He did not think of making his daughter play badminton. However, he could not do stop her from pursuing her passion.
“Besides studies, I also wanted her to be good in music and dance and even send her to join their classes,” father Maharjan says, “Whatever, she could not detach herself from badminton.”
“Now, I feel proud to be known by my daughter’s name.”
Back then, Birendra Shrestha, a friend of Rajesh Maharjan, was a member of the Nepal Badminton Association. With his help, the nine-year-old girl entered the TAC for training and started her badminton journey.  Currently, she is ranked 19th in singles and seventh in doubles in the Badminton Junior World Rankings. With that, she also holds the fourth rank in Nepal’s senior category and first in the junior category.
Rashila Maharjan started participating in international matches in 2016, and within two years, she got an opportunity to play important games. At the age of 13, in 2018, she participated in Asian Games, held in Indonesia.  In the team games, she played with the Maldives whereas, in doubles, she played with Amita Giri against South Korea.
She won a bronze medal in the team events during the 13th SAF Games organised in Nepal.
Alongside Prince Dahal, who recently topped the World Badminton Federation’s list of men’s juniors, Rashila Maharjan also received an Olympic scholarship through Badminton Asia, the governing body of the badminton sport in Asia.
“This would help me garner international exposure, ” says Maharjan.
She believes she can grow more if she continues playing and winning the international games and doing hard work.
The scholarship that is provided targeting the 2024 Olympics will prioritise the two Nepali players to acquire international training and play competition. Rashila Maharjan wants to make it to the Olympics, utilising this scholarship.
Besides participating, five-and-a-half-foot tall Maharjan aims to bag a medal in Olympics–for the first time in the country’s history–if she gets productive support from everyone.
For that, now, Rashila Maharjan has a plan to mainly focus on the senior single category. Although she is very new to the senior category, she has recently won a gold medal in the nationwide badminton competition held in Bhaktapur.
Previously, Maharjan used to play in the different events of the junior category including single, double and team.
“Playing in a different category has been hard for me, but now, I am planning to put all my efforts into the senior single category only,” she says. “Focusing on one event can help in playing well.”
It is Rashila Maharjan’s eighth year with the departmental team. She is completely a product of TAC.  She was brought up under the mentorship of senior players Amita Giri, Anu Maya Rai and coach Sara Devi Tamang, who is also a former champion.
“The seniors teach me. Their experiences have helped me a lot, as they are also players, they understand me well,” says Maharjan.
But, Rashila Maharjan complains Nepali players are still helpless financially. Once they stop playing, they need to look for alternatives. Those players are compelled to buy kits and gear from the money earned by playing the game.
Earlier, the association used to give shuttles during the training of the national team. But, after the Covid outbreak, they curtailed the facility. The national players are required to train at their personal expense.
“Clothes, shoes and rackets last for a year. Whenever I have money, I buy many shuttles,” says Rashila Maharjan.
“There is no future in badminton, but I don’t want to leave it,” says Maharjan. She believes that no games are given importance in Nepal.
“In a foreign land, one can get a degree just by playing. But in Nepal, we must study. It is hard to study and play parallelly,” the 12th-grader says.
Yet, she says she will continue playing as she wants to earn an Olympic medal for the country.
This story was translated from the original Nepali version and edited for clarity and length.",https://english.onlinekhabar.com/rashila-maharjan-nepal-badminton.html,sports
Unbeaten Nepal win tri-nation series against PNG and Malaysia,"Monday, April 4, 2022","Kathmandu, April 4
Nepal have won the tri-nation series against Papua New Guinea and Malaysia, unbeaten, as the hosts won the final match against PNG by 50 runs.
Former vice-captain Dipendra Singh Airee’s all-round performance was decisive for Nepal securing the title.
Airee scored 54 runs and took four wickets for the team. Similarly, Nepali batter Aasif Sheikh scored 29 runs in 29 balls and Kushal Bhurtel scored 25 runs in 22 balls.
This is the first series Nepal have won under the captainship of Sandeep Lamichhane. The captain took two wickets for the team.
In the first innings, Nepal set the target of 168 runs, losing six wickets.
On the opponents’ side, Sese Bau scored a half-century but other teammates could not perform well. In 38 balls, Bau scored 51 runs including one four and six sixes.",https://english.onlinekhabar.com/nepal-win-tri-nation-series-png-mal.html,sports
Krishna Thapa and his dream to develop skiing as a new adventure sport in Nepal,"Sunday, April 3, 2022","The snowy slopes around Mardi Himal saw something very different this year. Usually full of domestic tourists, this winter, it saw a crowd that was there for more than just sightseeing.
Around 25 people were gathered. Some were travel guides while some worked in the mountains. They were there for one thing – learning the basics of skiing at the Great Himalayan Ski Visit from one of the best in the trade, Krishna Thapa.
“It’s good to see people are interested. If done right, skiing can be huge in Nepal because there are so many places it can be done,” says Krishna Thapa, an internationally recognised ski instructor.
Krishna Thapa has been in the skiing trade for over a decade. During this time, he has trained people from the UK and from different parts of Europe. But, now he wants to share what he has learnt with Nepalis as he aims to inspire a new generation of adventure lovers to carry on his legacy in the mountains.
Krishna Thapa says Nepal has so much potential, but the country has not been able to utilise it. “I was fortunate enough to learn from the best and now I want to share what I know with a younger generation of adventure lovers in the country so that Nepal can realise its potential and become a key destination when it comes to skiing in Asia,” says Thapa.
Thapa got into adventure sports when he was part of the British Gurkha. Realising his interest was in adventure sports, the Gurkhas sent him to train. In a few years, he learnt from the best in the trade and came back as a civilian to teach army professionals.
In 2009, he came to Nepal with skis. He knew the potential Nepal had, but during the time, people were not interested.
“I wanted to change people’s mindset and create an environment for skiing. Why? Because I’ve seen in Europe how it helps develop communities.”
Since 2009, whenever Krishna Thapa went trekking in the mountainous regions, he always took his skis with him. People were sceptical and told him it was ambitious of him, but he did not listen to them as he did what he wanted.
“Nepal is the home of eight-thousanders, but rarely do we see Nepalis skiing in the mountains,” he says. “But they carry skis for the foreigners. I want to change this.”
Since Krishna Acharya started, a lot of Nepali climbers have taken up skiing. Vinayak Jaya Malla and Tenji Sherpa were seen skiing around the slopes of Manaslu in January 2021.
“They are my students. It’s good that these young boys are trying to start this. A whole group of mountain guides affiliated with the Nepal National Mountain Guide Association also went to Europe to get training in skiing.”
Nepal’s mountains have long been a destination for adventure lovers. Mountains like Everest, Lhotse, Annapurna, Manaslu and Dhaulagiri have been skied by foreigners since the 1980s. Krishna Thapa says he himself has skied of Dhaulagiri, Manaslu and Makalu and says if promoted well, Nepal could do wonders.
“But, the government isn’t interested. I go to them with proposals, but some officials ask for bribes. Just because I don’t live here, they think they can bully me into paying them for something that will help the country.”
Instead, Krishna Thapa has been doing things on his own, through various grants he receives. Since he started the ski festival, he has trained over 1,000 people and he hopes he can continue to do so.
“I want to leave behind a legacy.”
But, he will need help. Skiing in Asia is in its infant stage. China and Mongolia are spending billions to set up, but in Nepal, no effort has been made.
Krishna Thapa says all that the government needs to do is set up favourable policies and help build infrastructure in areas like Langtang, Manang, and Khumbu.
“All we need are lodges and health posts. These are basic infrastructures that will pull more adventure lovers to Nepal. We should aim to attract the best of the best skiers and snowboarders out there, but they’ll only come if there are infrastructures in place.”
He says one destination ideal for skiing and snowboarding is Mera Peak. The 6,400-metre tall peak has the perfect slopes for training and hosting international level events.
Krishna Thapa says if marketed well, people will come to Nepal only to train for events being held in Europe. Since training at high altitudes is good for the body, this is another thing that the government should be looking at.
“We have so many places that have snow throughout the year. Yes, getting there is not easy, but if we tap into the right market, we have a chance to gain a lot.”
He is certain that Nepal can be a premium adventure destination for people and if people from the west know about it, it will be full of people.
“Kalinchok, Manang and Langtang need development first. But, we can explore many other places.”",https://english.onlinekhabar.com/krishna-thapa-skiing-nepal.html,sports
Nepal cricket sees a sea change. It has opportunities and challenges within,"Wednesday, March 30, 2022","For a decade, the Nepal cricket sector revolved around Paras Khadka, Gyanendra Malla, Binod Bhandari, Sharad Vesawkar and Basanta Regmi. From playing in the T20 World Cup to receiving an ODI status, these players had an important role.
Khadka has already retired from the team whereas Regmi apparently is living abroad. Vesawkar last played in World Cup Cricket League 2 against Oman in September 2021.  Likewise, Malla seems to be playing as he appeared in a three-nation series of World Cup Cricket league 2, in Dubai on March 22.
But in the ODI series against Papua New Guinea held after the Dubai match, even Malla was also not in the team. He also did not play the matches of the three-nation T20 series currently underway in Kathmandu. This means, for the first time since the mid-2000s, Nepal played without Khadka and his contemporaries. This generational transformation comes with opportunities and challenges for Nepal cricket.
Lately, the former Nepal cricket captain Gyanendra Malla was out of form. Wicketkeeper-batter Bhandari is being irregularly selected in the team. Bhandari was not in the team during the T20 World Cup qualifier held in Oman a month back. But, he played for the team in the recently held World Cup league 2 in UAE.
Now, with the signing off of these two players, there is no one who is in the team in the 2000s.
Now, the Nepal cricket national team is in charge of the youth. The captain of the team for both ODI and T20 formats, Sandeep Lamichane is just 21. In a team announced for the two recent series, Sompal Kami is the most experienced player to play international matches. He played in the T20 World Cup for the first time in 2014. Then, Karan KC and Aarif Sheikh come on the list of senior players. Both of the players made their debut in international matches in 2015.
Based on age, 30-year-old Karan KC is the senior player in the Nepal cricket national team now. After that, 28-year-old Sushan Bhari takes place on the list. Bhari joined the national senior team in 2017. Captain Lamichhane joined the national team in 2016.
Dilip Nath, Anil Shah and Rohit Paudel made their debut in the national team in 2018 whereas Avinash Bohora, Pawan Sharraf and Kushal Malla are members of the 2019 batch.
Currently, Dev Khanal and Aadil Ansari have made their entry into the senior squad. Left-handed batter Dilip Nath and wicketkeeper-batter Anil Shah have returned to the national team after 2018.
In the present squad, there are eight players who made their debut in 2021. Kamal Singh Airee was also added to the team in 2020 only.
Bhim Sarki made his debut in the senior Nepal cricket team during the last game of League 2 against Papua New Guinea in the UAE. He was already included in the squad in 2019 but waited for three years to debut.
This time, different teams have been listed for the ODI and T20 series; seven players have been included in both formats. A total of 23 players have been selected for the national team from two different squads.
Sandeep Lamichane, Aarif Sheikh, Kushal Bhurtel, Sompal Kami, Dipendra Singh Airee, Sagar Dhakal and Kamal Singh Airee are in both ODI and T20 formats.
Anil Shah, Bikram Shob, Sushan Bhari, Rohit Kumar Poudel, Pawa Sharraf, Dev Khanal, Gulshan Jha and Bikram Jha are only in the ODI squad. Whereas, Karan KC, Avinash Bohora, Bibek Yadav, Dilip Nath, Lokesh Bam, Kushal Malla and Aadil Ansari are in the T20 squad.
As no senior players have been selected for the current Nepal cricket squad, young players now have great responsibilities towards the team. However, as of late, most of the players of the current team have been frequently playing for the national team.
“We want to give a rest to senior players and focus on young ones,” says Dipendra Chaudhary, the head of the Nepal cricket team selection committee. “We gave a rest to Malla and Bhandari. Later, we will again call them in the camp.”
“To make a strong bench for the future Nepal cricket we are testing young players,” he adds.
Dev Khanal and Aadil Ansari, the debutant in the national team, have already played for the U-19 national team. Khanal was even captain of the U-19 team. After performing well in the recent matches, both of the players played during the U-19 Asia Cup in December in Dubai.
The contemporaries of these two players in the national team–Kushal Malla, Lokesh Bam and Gulshan Jha–have recently acquired high-performance training in India.
Kushal Malla and Dilip Nath are left-handed batters. Similarly, pace bowler Gulshan Jha is also a left-handed batter while he is a right-handed bowler. Malla and Nath both are in the T 20 team and Jha is in the ODI team.
As the Nepal cricket team are in charge of the younger generation, few players have already shown positive signs in the recently held matches. Rohit Paudel scored a century against Papua New Guinea on Friday. Similarly, another Nepali batter Dipendra Singh Aaire also scored a century against Papua New Guinea on Saturday. It was his first century for Nepal in an ODI match.
Meanwhile, Nepal’s captain and leg spinner Sandeep Lamichhane has become the first Nepali cricketer to take 50 wickets in One Day International matches.
Similarly,  Nepal won against Papua New Guinea in the first match of the Three nation T20 series, on Monday at TU cricket ground, Kirtipur. Hosts Nepal won by 15 runs.
But, it does not mean that there are no challenges in front of Nepal cricket. Team captain Lamichhnae and head coach Pubudhu Dassanayake both agree that the team have room for improvement.
“We need to convert the small scores into big ones,” says Lamichane. “We all have been working on it.”
Likewise, Lamichhane also says the team also need to improve balling.
“As all the players in the team are young, we need to improve in various areas,” says Dassanayake after the match on Monday. “For now, the problem is being a team of young ones. The base of the team is being prepared. We are getting ready as a team.”
However, Dassanayake is happy with the overall performance of the team and the potential they hold.
This story was translated from the original Nepali version and edited for clarity and length.",https://english.onlinekhabar.com/nepal-cricket-generation-change-2022.html,sports
"For blind cricketers in Nepal, the sport is respect, recognition and life","Wednesday, March 23, 2022","Gita Paudel of Rupandehi has been playing cricket for the last 15 years. When Nepal formed the world’s first national cricket team of visually impaired women, she was a member of it. Since then, she has played blind cricket in national and international series.
Durga Acharya of  Surkhet also started playing blind cricket from her school days.
After being selected at the local to the provincial level, she has been playing cricket in the capital for the last five years. Acharya, also a table tennis player, is satisfied with sports.
Two members of Nepal’s women’s blind cricket team–Paudel of the first generation and Acharya of the second–are examples of what a sport can give to people deprived of equal opportunities in several respects in society. Cricket, for them, is respect, recognition and life.
“Along with physical fitness, the sport has also provided us an opportunity to be involved in social interaction,” says Paudel.
“Our unique capability has changed the way of looking at us. It has propelled the people to realise that we can play and do something,” she says, “Our identity has been created in society.”
Paudel played blind cricket against England and Pakistan in 2014 and 2019 respectively.
Nepal’s Cricket Association of the Blind (CAB) is keen to develop blind cricket in both men’s and women’s categories, but it lacks resources. Events are held whenever the association finds sponsors.
Nepal is the first country in the world to officially introduce blind cricket for women and it is played in five other countries.
“The players have learned to live life normally. They have built confidence to realise that even they (despite lacking eyesight) can do something,” says Pawan Ghimire, the CAB president, adding, “They have made friends by playing internationals. The progress attained by those players has made us proud of our efforts.”
After Nepal reached the Men’s Blind Cricket World Cup in 2012, dozens of new-generation blind cricket players began picking the sport as their career.  The founders are happy looking at its popularity.
Durga Acharya of Surkhet also decided to make her future in cricket by looking at Nepal’s progress. Although she used to play it since her school years, she began playing it regularly in the last five years.
“Sports teaches us discipline and team chemistry, and it also makes you physically and mentally strong,” says Acharya.
She is happy to gain both recognition and respect from cricket.
“If I had not been associated with this game, nobody would have known me. You and I, we both wouldn’t have met,” she says. “I have earned an identity and respect among friends and society after becoming a sportsperson.”
Bharat Chaulagain of Nepalgunj, who has played in the men’s world cup of blind cricket, echoes Acharya.
“Cricket has changed the perception of life,” says Chaulagain, also a political science student at the Tribhuvan University.

Pawan Ghimire introduced blind cricket in Nepal in the mid-2000s.  In the initial phase, he faced enormous challenges but with continuous efforts, things have changed now.
“It was very hard to make visually impaired people play with a ball and bat,” Ghimire says. “We also didn’t have any financial support, so we spent all the money from our own earnings.”
Ghimire and his team searched hard for potential players. To retain them, they initially provided an allowance from their own pocket. With four bats and 20 balls provided by Pakistan, their journey began.
With the span of time and continuous efforts, they gradually overcome the challenges. The men’s team even played the World Cup matches and won against developed nations like New Zealand, Australia, and South Africa. No World Cup event has been held in the women’s category in blind cricket so far.
“Our success has proved that we can do anything if the opportunity is given,” says Ghimire.
Ghimire is a two-time vice-president and two-time treasurer of the World Blind Cricket Council and two-time director for the Asian region. This shows that the Cricket Association of Blind-Nepal is well recognised globally.
The association now has a plan to organise a World Cup in Nepal.
“We want to develop this sport from the grassroots level,” says Ghimire. “We are also planning to reach all seven provinces to explore players who could perform well in the World Cup.”
With that, the association also wants to organise international tournaments for women in Nepal.
This story was translated from the original Nepali version and edited for clarity and length.",https://english.onlinekhabar.com/nepal-blind-cricket-players.html,sports
